release_id,estimation_period,frame_vintage,universe,geography_level,geography_id,concept,estimand,estimate,unit,weighted_numerator,weighted_denominator,coverage,design_id,weight_semantics,uncertainty_status
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,78,indigence,fgt1,0.09740765864541241,proportion,118.25289759553067,1214.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,78,indigence,fgt2,0.0815191060839012,proportion,98.96419478585605,1214.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,82,poverty,fgt0,0.3921597601484897,proportion,4573.367122851687,11662.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,82,poverty,fgt1,0.20806464844753084,proportion,2426.4499301951046,11662.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,82,poverty,fgt2,0.15242216960057578,proportion,1777.5473418819147,11662.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,82,indigence,fgt0,0.17745327875626016,proportion,2069.460136855506,11662.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,82,indigence,fgt1,0.11636051409050273,proportion,1356.9963153234428,11662.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,82,indigence,fgt2,0.09864334597850098,proportion,1150.3787008012785,11662.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,86,poverty,fgt0,0.5252670670165944,proportion,1362.0175047740295,2593.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,86,poverty,fgt1,0.3048016039807446,proportion,790.3505591220706,2593.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,86,poverty,fgt2,0.23159009092539037,proportion,600.5131057695372,2593.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,86,indigence,fgt0,0.2905290169415134,proportion,753.3417409293443,2593.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,86,indigence,fgt1,0.1895459591495443,proportion,491.4926720747684,2593.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,86,indigence,fgt2,0.15919086763796036,proportion,412.7819197852312,2593.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,90,poverty,fgt0,0.4341099161418959,proportion,1934.8278962444301,4457.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,90,poverty,fgt1,0.2371614996625274,proportion,1057.0288039958846,4457.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,90,poverty,fgt2,0.1754591063338486,proportion,782.0212369299632,4457.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,90,indigence,fgt0,0.2190465380557722,proportion,976.2904201145767,4457.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,90,indigence,fgt1,0.14040024249398764,proportion,625.7638807957029,4457.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,90,indigence,fgt2,0.11750643060106045,proportion,523.7261611889264,4457.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,94,poverty,fgt0,0.3876628662201517,proportion,219.02951941438573,565.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,94,poverty,fgt1,0.1797412575746123,proportion,101.55381052965595,565.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,94,poverty,fgt2,0.12046150243393784,proportion,68.06074887517488,565.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,94,indigence,fgt0,0.12308419190752748,proportion,69.54256842775303,565.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,94,indigence,fgt1,0.07610305048526388,proportion,42.998223524174094,565.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,province_2010,94,indigence,fgt2,0.06316600198975617,proportion,35.68879112421223,565.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,national,ARG,poverty,fgt0,0.40528469333560097,proportion,57494.902450668356,141863.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,national,ARG,poverty,fgt1,0.2157594009231789,proportion,30608.27589316493,141863.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,national,ARG,poverty,fgt2,0.15759586437934295,proportion,22357.02210844673,141863.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,national,ARG,indigence,fgt0,0.1852312676282166,proportion,26277.46331954169,141863.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,national,ARG,indigence,fgt1,0.11993872764975312,proportion,17014.867720576927,141863.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,households,national,ARG,indigence,fgt2,0.10101439344659094,proportion,14330.20489751373,141863.0,1.0,unit_weight_target_year_sample_research_v1,unit household weight,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,02,poverty,fgt0,0.24366279660300094,proportion,7598.380649267981,31184.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,02,poverty,fgt1,0.11374243859946115,proportion,3546.9442052855966,31184.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,02,poverty,fgt2,0.07704001692273753,proportion,2402.415887718647,31184.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,02,indigence,fgt0,0.0892174099833795,proportion,2782.1557129217063,31184.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,02,indigence,fgt1,0.054039154039117625,proportion,1685.156979555844,31184.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,02,indigence,fgt2,0.04450466972683929,proportion,1387.8336207617563,31184.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,06,poverty,fgt0,0.47466426099929365,proportion,86007.26543602801,181196.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,06,poverty,fgt1,0.2352723079943563,proportion,42630.401119345384,181196.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,06,poverty,fgt2,0.16004972905849355,proportion,29000.370706482798,181196.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,06,indigence,fgt0,0.19594266810177832,proportion,35504.027689369825,181196.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,06,indigence,fgt1,0.11023992170576069,proportion,19975.032853397013,181196.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,06,indigence,fgt2,0.08575146650316713,proportion,15537.82272450787,181196.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,10,poverty,fgt0,0.5116719306631153,proportion,2132.1369350732016,4167.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,10,poverty,fgt1,0.2615159723627068,proportion,1089.7370568353992,4167.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,10,poverty,fgt2,0.1823886381812743,proportion,760.01345530137,4167.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,10,indigence,fgt0,0.2382559872613119,proportion,992.8126989178867,4167.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,10,indigence,fgt1,0.13690035982517185,proportion,570.4637993914911,4167.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,10,indigence,fgt2,0.10806612706099807,proportion,450.31155146317894,4167.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,14,poverty,fgt0,0.4773914242129346,proportion,18480.776814131124,38712.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,14,poverty,fgt1,0.2384799298046327,proportion,9232.035042596941,38712.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,14,poverty,fgt2,0.16428010552045996,proportion,6359.611444908046,38712.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,14,indigence,fgt0,0.19886101895418207,proportion,7698.307765754296,38712.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,14,indigence,fgt1,0.11549922651642999,proportion,4471.206056904038,38712.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,14,indigence,fgt2,0.09166574026353985,proportion,3548.564137082155,38712.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,18,poverty,fgt0,0.5965229373508254,proportion,6900.577339274348,11568.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,18,poverty,fgt1,0.3284369570233793,proportion,3799.358718846451,11568.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,18,poverty,fgt2,0.2370199594233067,proportion,2741.846890608812,11568.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,18,indigence,fgt0,0.31266727811218725,proportion,3616.9350732017824,11568.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,18,indigence,fgt1,0.18310113191161612,proportion,2118.1138939535754,11568.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,18,indigence,fgt2,0.14440755726986657,proportion,1670.5066224978164,11568.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,22,poverty,fgt0,0.6139053406203776,proportion,7713.106699554424,12564.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,22,poverty,fgt1,0.34765916493162197,proportion,4367.989748200898,12564.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,22,poverty,fgt2,0.2552802386355558,proportion,3207.3409182171235,12564.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,22,indigence,fgt0,0.3344720923207994,proportion,4202.307367918524,12564.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,22,indigence,fgt1,0.20058198778230418,proportion,2520.1120944968698,12564.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,22,indigence,fgt2,0.1604074517068742,proportion,2015.3592232451674,12564.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,26,poverty,fgt0,0.533205468181944,proportion,3372.524586250796,6325.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,26,poverty,fgt1,0.25397732176264937,proportion,1606.4065601487573,6325.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,26,poverty,fgt2,0.16740054487430864,proportion,1058.8084463300022,6325.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,26,indigence,fgt0,0.17688260290895005,proportion,1118.782463399109,6325.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,26,indigence,fgt1,0.0996314209111648,proportion,630.1687372631174,6325.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,26,indigence,fgt2,0.07801951072558776,proportion,493.4734053393426,6325.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,30,poverty,fgt0,0.5564583612260191,proportion,7733.101845957988,13897.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,30,poverty,fgt1,0.2899712291463833,proportion,4029.7301714472887,13897.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,30,poverty,fgt2,0.2020133490014678,proportion,2807.379511073398,13897.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,30,indigence,fgt0,0.25053007172391845,proportion,3481.6164067472946,13897.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,30,indigence,fgt1,0.1423575596825645,proportion,1978.3430069085987,13897.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,30,indigence,fgt2,0.11137934361264731,proportion,1547.8387381849598,13897.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,34,poverty,fgt0,0.6468640378495565,proportion,4335.282781667727,6702.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,34,poverty,fgt1,0.3765756245742701,proportion,2523.809835896758,6702.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,34,poverty,fgt2,0.2796432988597695,proportion,1874.1693889581752,6702.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,34,indigence,fgt0,0.3683589681562322,proportion,2468.741804583068,6702.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,34,indigence,fgt1,0.2222825531493829,proportion,1489.737671207164,6702.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,34,indigence,fgt2,0.17719796133024068,proportion,1187.580736835273,6702.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,38,poverty,fgt0,0.5445044018454664,proportion,4512.852482495226,8288.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,38,poverty,fgt1,0.2797361140489674,proportion,2318.452913237842,8288.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,38,poverty,fgt2,0.19404308036339524,proportion,1608.2290500518197,8288.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,38,indigence,fgt0,0.25636563158195474,proportion,2124.758354551241,8288.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,38,indigence,fgt1,0.14446017477309647,proportion,1197.2859285194236,8288.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,38,indigence,fgt2,0.11247716018660613,proportion,932.2107036265916,8288.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,42,poverty,fgt0,0.4255539075298531,proportion,1600.9338001273074,3762.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,42,poverty,fgt1,0.20709239140744162,proportion,779.0815764747954,3762.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,42,poverty,fgt2,0.1415528047959259,proportion,532.5216516422732,3762.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,42,indigence,fgt0,0.1683969456026309,proportion,633.5093093570974,3762.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,42,indigence,fgt1,0.09894705217453395,proportion,372.23881028059674,3762.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,42,indigence,fgt2,0.07944381155275963,proportion,298.8676190614817,3762.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,46,poverty,fgt0,0.5755224262936456,proportion,2359.641947803947,4100.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,46,poverty,fgt1,0.2881071865639534,proportion,1181.2394649122089,4100.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,46,poverty,fgt2,0.19647263188119263,proportion,805.5377907128898,4100.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,46,indigence,fgt0,0.2241838932790983,proportion,919.153962444303,4100.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,46,indigence,fgt1,0.12961136816461966,proportion,531.4066094749406,4100.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,46,indigence,fgt2,0.10274048023277323,proportion,421.2359689543702,4100.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,50,poverty,fgt0,0.4738008731237232,proportion,9739.450747931254,20556.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,50,poverty,fgt1,0.23526771287733103,proportion,4836.163105906417,20556.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,50,poverty,fgt2,0.16094860101319416,proportion,3308.459442427219,20556.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,50,indigence,fgt0,0.18284522081178256,proportion,3758.566359007002,20556.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,50,indigence,fgt1,0.1070278754351834,proportion,2200.06500744563,20556.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
